fips_gridID,fips,gridID,CountyST,latitude,longitude,year,Tjfma,Tapr-may,Tan,PPTjfmam,PPTamjja,PPTjja,PPTan,pptRatioSummerWinter
35035_042555,35035,42555,oteroNM,33.3595361,-106.0908495,-9999,7.657273214,15.51231733,13.71519795,7.133142857,16.59228571,13.90171429,32.066,1.948890491
35035_042556,35035,42556,oteroNM,33.36897709,-105.9832753,-9999,7.396255357,15.20540749,13.42122845,7.691428571,17.58428571,14.70771429,33.99342857,1.912221397
35035_042557,35035,42557,oteroNM,33.37831713,-105.8756755,-9999,6.702115476,14.36732436,12.64005293,8.922142857,20.03771429,16.76785714,38.68957143,1.879353134
35035_042558,35035,42558,oteroNM,33.38755619,-105.7680502,-9999,5.761282738,13.11402225,11.53751612,10.34685714,23.09642857,19.37457143,44.17828571,1.87250787
35037_048108,35037,48108,quayNM,34.6065303,-103.9352605,-9999,7.944104167,16.21308665,14.30560713,7.816142857,22.239,17.25985714,35.75371429,2.208232047
35037_048109,35037,48109,quayNM,34.61393633,-103.825719,-9999,7.859094643,16.12715691,14.22636758,8.301571429,23.04742857,17.79042857,37.01328571,2.143019394
35037_048110,35037,48110,quayNM,34.62123958,-103.7161567,-9999,7.735084524,16.00875878,14.12454538,9.210285714,24.38757143,18.67257143,39.27185714,2.027360715
35037_048568,35037,48568,quayNM,34.68811163,-104.054084,-9999,8.056670833,16.33719672,14.44805205,8.017142857,22.32271429,17.30914286,35.97857143,2.159016393
35037_048569,35037,48569,quayNM,34.69562834,-103.9444382,-9999,7.96462381,16.24030094,14.35457606,8.190142857,22.72671429,17.56714286,36.46085714,2.144912874
35037_048570,35037,48570,quayNM,34.70304219,-103.8347712,-9999,7.818485119,16.08279274,14.20853005,8.769714286,23.68371429,18.14071429,37.85471429,2.068563889
35037_048571,35037,48571,quayNM,34.71035316,-103.7250833,-9999,7.691527381,15.95438056,14.09445397,9.633142857,24.99214286,19.01385714,40.05771429,1.973795824
35037_048572,35037,48572,quayNM,34.7175612,-103.6153747,-9999,7.641361905,15.91206323,14.06041371,9.961428571,25.56385714,19.43057143,40.97957143,1.950580812
35037_048573,35037,48573,quayNM,34.7246663,-103.5056458,-9999,7.559467857,15.8340082,13.99959092,10.41057143,26.36,19.98757143,42.212,1.919930291
35037_049029,35037,49029,quayNM,34.77719236,-104.0634087,-9999,8.103046429,16.40227283,14.53688282,8.226428571,22.50314286,17.404,36.227,2.115620387
35037_049030,35037,49030,quayNM,34.78471703,-103.9536371,-9999,7.981558333,16.26318735,14.40267805,8.554,23.22385714,17.86757143,37.09571429,2.088797221
35037_049031,35037,49031,quayNM,34.79213874,-103.8438443,-9999,7.831697024,16.09962763,14.24569942,9.252857143,24.29085714,18.48514286,38.67742857,1.997776748
35037_049032,35037,49032,quayNM,34.79945745,-103.7340305,-9999,7.689592857,15.94734075,14.1024834,9.953,25.36228571,19.15585714,40.40328571,1.924631482
35037_049033,35037,49033,quayNM,34.80667314,-103.624196,-9999,7.616155952,15.88771663,14.05339574,10.315,25.96085714,19.62528571,41.47485714,1.902596773
35037_049034,35037,49034,quayNM,34.81378577,-103.514341,-9999,7.490766667,15.77844379,13.96245399,11.00642857,26.75714286,20.06928571,42.751,1.823414887
35037_049035,35037,49035,quayNM,34.82079533,-103.404466,-9999,7.430539881,15.72149063,13.91373719,11.28471429,27.20257143,20.357,43.43542857,1.803944653
35037_049490,35037,49490,quayNM,34.86626389,-104.0727549,-9999,8.136898214,16.45155152,14.60722966,8.494428571,22.86685714,17.61742857,36.67357143,2.073998083
35037_049491,35037,49491,quayNM,34.87379656,-103.9628573,-9999,8.045345238,16.33703981,14.49715891,8.829714286,23.59014286,18.096,37.55985714,2.049443438
35037_049492,35037,49492,quayNM,34.88122616,-103.8529384,-9999,7.927002976,16.20866745,14.36838836,9.493857143,24.50342857,18.58257143,38.88685714,1.95732579
35037_049493,35037,49493,quayNM,34.88855265,-103.7429984,-9999,7.845147024,16.12648712,14.28548055,10.03114286,25.18914286,18.94842857,39.98485714,1.888960096
35037_049494,35037,49494,quayNM,34.89577601,-103.6330376,-9999,7.678830357,15.9676815,14.14049658,10.56714286,25.96385714,19.48185714,41.36457143,1.843625794
35037_049495,35037,49495,quayNM,34.90289621,-103.5230564,-9999,7.594304167,15.90482787,14.08863618,11.03614286,26.45257143,19.72442857,42.13914286,1.787257453
35037_049496,35037,49496,quayNM,34.90991324,-103.4130549,-9999,7.456816071,15.78465925,13.97441583,11.59071429,27.25914286,20.25542857,43.48257143,1.747556542
35037_049497,35037,49497,quayNM,34.91682705,-103.3030335,-9999,7.603484524,16.00704801,14.1521012,11.47442857,27.432,20.43,43.59614286,1.780480821
35037_049951,35037,49951,quayNM,34.95532641,-104.0821228,-9999,8.192133333,16.51920609,14.69476217,8.725571429,23.19242857,17.81685714,37.04671429,2.041912932
35037_049952,35037,49952,quayNM,34.96286711,-103.9720989,-9999,8.131567857,16.43801522,14.61320477,9.047428571,23.88571429,18.29157143,37.91628571,2.021742563
35037_049953,35037,49953,quayNM,34.97030463,-103.8620536,-9999,8.084472024,16.38026112,14.55440417,9.425428571,24.35614286,18.50657143,38.57742857,1.963472673
35037_049954,35037,49954,quayNM,34.97763894,-103.7519871,-9999,7.996603571,16.28826698,14.46191857,10.10685714,25.08471429,18.80142857,39.71328571,1.860264601
35037_049955,35037,49955,quayNM,34.98487001,-103.6418998,-9999,7.906711905,16.23666745,14.41012911,10.65428571,25.76771429,19.18628571,40.747,1.800804505
35037_049956,35037,49956,quayNM,34.99199781,-103.5317919,-9999,7.741194643,16.10324941,14.2760519,11.004,26.30985714,19.54828571,41.62528571,1.776470894
35037_049957,35037,49957,quayNM,34.99902233,-103.4216638,-9999,7.654125,16.05626464,14.21724407,11.48828571,27.05457143,20.07457143,42.90142857,1.747394862
35037_049958,35037,49958,quayNM,35.00594353,-103.3115156,-9999,7.712255357,16.1790726,14.30512114,11.54657143,27.29871429,20.25914286,43.25542857,1.754559177
35037_049959,35037,49959,quayNM,35.01276139,-103.2013478,-9999,7.593919048,16.08321194,14.20638246,11.59871429,27.253,20.15057143,43.28128571,1.737310786
35037_049960,35037,49960,quayNM,35.01947588,-103.0911606,-9999,7.378121429,15.88915457,14.0123801,11.69914286,27.32514286,20.09857143,43.44057143,1.717952475
35037_050412,35037,50412,quayNM,35.04438011,-104.0915124,-9999,8.251332143,16.59762412,14.7895098,8.892857143,23.416,17.951,37.29528571,2.018586345
35037_050413,35037,50413,quayNM,35.05192887,-103.9813619,-9999,8.240432143,16.56956674,14.75708068,9.136,23.82885714,18.20571429,37.84385714,1.992744558
35037_050414,35037,50414,quayNM,35.05937435,-103.8711898,-9999,8.212374405,16.52211827,14.70677492,9.581428571,24.40757143,18.47385714,38.61842857,1.928090055
35037_050415,35037,50415,quayNM,35.06671651,-103.7609966,-9999,8.248691667,16.56022131,14.74185551,10.23428571,24.94942857,18.58657143,39.39028571,1.816108319
35037_050416,35037,50416,quayNM,35.07395532,-103.6507825,-9999,8.162472024,16.49669321,14.67085369,10.55071429,25.39028571,18.82742857,39.988,1.784469569
35037_050417,35037,50417,quayNM,35.08109076,-103.5405477,-9999,7.896345238,16.31755035,14.47442079,10.90685714,26.12542857,19.36214286,41.062,1.775226594
35037_050418,35037,50418,quayNM,35.0881228,-103.4302926,-9999,7.869966071,16.35046956,14.47638426,11.27657143,26.765,19.84585714,42.12628571,1.759919428
35037_050419,35037,50419,quayNM,35.09505142,-103.3200174,-9999,7.914730952,16.4389274,14.54250271,11.44128571,27.146,20.171,42.736,1.763001161
35037_050420,35037,50420,quayNM,35.10187659,-103.2097225,-9999,7.630485714,16.15476698,14.26885616,11.57128571,26.99442857,19.86185714,42.71357143,1.716477981
35037_050421,35037,50421,quayNM,35.10859828,-103.0994081,-9999,7.369058929,15.90481616,14.03115076,11.73157143,27.254,19.914,42.96428571,1.697470805
35037_050873,35037,50873,quayNM,35.13342517,-104.1009237,-9999,8.323621429,16.68972014,14.89091832,9.040285714,23.49771429,17.93671429,37.366,1.984087102
35037_050874,35037,50874,quayNM,35.14098204,-103.9906463,-9999,8.323124405,16.67185948,14.87036426,9.284285714,23.86685714,18.13528571,37.84171429,1.953331282
35037_050875,35037,50875,quayNM,35.14843551,-103.8803473,-9999,8.368535119,16.70835831,14.90075232,9.820714286,24.46042857,18.37214286,38.62385714,1.870754237
35037_050876,35037,50876,quayNM,35.15578555,-103.7700271,-9999,8.416745238,16.73071311,14.92449802,10.34614286,24.93542857,18.51614286,39.30457143,1.789666266
35037_050877,35037,50877,quayNM,35.16303214,-103.6596858,-9999,8.370233929,16.7200644,14.89912329,10.61085714,25.29928571,18.67714286,39.758,1.760191717
35037_050878,35037,50878,quayNM,35.17017524,-103.5493238,-9999,8.031605952,16.52529977,14.6515615,10.75242857,25.86285714,19.11142857,40.39385714,1.777405769
35037_050879,35037,50879,quayNM,35.17721484,-103.4389414,-9999,7.975108929,16.50530913,14.60630883,10.96828571,26.16757143,19.34085714,40.976,1.763343666
35037_050880,35037,50880,quayNM,35.18415091,-103.328539,-9999,7.891291667,16.44776815,14.53768714,11.30828571,26.675,19.71585714,41.92614286,1.743487708
35037_050881,35037,50881,quayNM,35.19098342,-103.2181166,-9999,7.575379762,16.11919438,14.2351184,11.498,26.85871429,19.651,42.17414286,1.70907984
35037_050882,35037,50882,quayNM,35.19771235,-103.1076748,-9999,7.403881548,15.94265222,14.07083754,11.649,27.16771429,19.80085714,42.52785714,1.699790295
35037_051336,35037,51336,quayNM,35.23748829,-103.8895261,-9999,8.360414881,16.72914754,14.92491234,9.890428571,24.51485714,18.35742857,38.58414286,1.856080193
35037_051339,35037,51339,quayNM,35.25925145,-103.5581204,-9999,8.058530357,16.5751007,14.67745279,10.55642857,25.61571429,18.95285714,39.85742857,1.795385344
35037_051340,35037,51340,quayNM,35.26629865,-103.4476104,-9999,7.94719881,16.51760656,14.59409963,10.68471429,25.84285714,19.11357143,40.221,1.788870616
35037_051341,35037,51341,quayNM,35.2732422,-103.3370803,-9999,7.723323214,16.29931265,14.38388057,10.97828571,26.17371429,19.24842857,40.848,1.753318239
35037_051342,35037,51342,quayNM,35.28008208,-103.2265303,-9999,7.486267262,16.02605621,14.151496,11.42928571,26.80585714,19.51314286,41.77171429,1.707293294
35037_051343,35037,51343,quayNM,35.28681827,-103.1159607,-9999,7.334744643,15.86662646,14.00544527,11.61642857,27.191,19.72571429,42.23371429,1.698087684
35037_051800,35037,51800,quayNM,35.34831958,-103.5669374,-9999,7.948194048,16.4158267,14.54738501,10.40814286,25.48671429,18.86571429,39.51028571,1.812591789
35037_051801,35037,51801,quayNM,35.3553744,-103.4562996,-9999,7.78547381,16.38030211,14.43894232,10.39157143,25.622,18.97857143,39.51542857,1.826342778
35037_051802,35037,51802,quayNM,35.36232546,-103.3456416,-9999,7.592730357,16.160637,14.25457687,10.78742857,26.29385714,19.32628571,40.50985714,1.791556309
35037_051803,35037,51803,quayNM,35.36917275,-103.2349636,-9999,7.446743452,15.98153162,14.11093223,11.17614286,26.815,19.54757143,41.29157143,1.749044521
35037_051804,35037,51804,quayNM,35.37591624,-103.1242659,-9999,7.242973214,15.76237002,13.91508481,11.562,27.26914286,19.70657143,41.96,1.704425828
35037_052263,35037,52263,quayNM,35.45140091,-103.3542228,-9999,7.456829167,16.00626932,14.1129799,10.47971429,25.96242857,19.11785714,39.72814286,1.824272745
35037_052264,35037,52264,quayNM,35.45825563,-103.2434165,-9999,7.304295833,15.82070023,13.96929129,10.97614286,27.029,19.70914286,41.02471429,1.795634688
35037_052265,35037,52265,quayNM,35.46500644,-103.1325905,-9999,7.134957738,15.63628689,13.80611617,11.47957143,27.42885714,19.76742857,41.75442857,1.721965728
35037_052724,35037,52724,quayNM,35.54046871,-103.362824,-9999,7.172760714,15.63378571,13.81115706,10.39671429,25.90042857,19.01114286,39.41371429,1.828572214
35037_052725,35037,52725,quayNM,35.54733091,-103.2518892,-9999,7.120923214,15.61094496,13.78292428,10.80657143,27.032,19.69571429,40.65985714,1.822568279
35037_052726,35037,52726,quayNM,35.55408908,-103.1409345,-9999,7.016902381,15.49337471,13.68326106,11.34028571,27.54757143,19.81828571,41.46,1.747600212
35037_053185,35037,53185,quayNM,35.62952908,-103.3714454,-9999,6.881489286,15.28437002,13.51253129,10.37071429,25.90114286,18.97857143,39.28471429,1.830015841
35037_053186,35037,53186,quayNM,35.63639878,-103.2603816,-9999,6.882409524,15.32830328,13.54631209,10.69357143,26.71857143,19.42714286,40.13414286,1.81671231
35037_053187,35037,53187,quayNM,35.64316434,-103.149298,-9999,6.860604167,15.31931967,13.53454456,11.03,27.15985714,19.582,40.75442857,1.775339982
35037_053647,35037,53647,quayNM,35.72545943,-103.268894,-9999,6.633967262,15.08957611,13.33779747,10.64128571,26.44928571,19.23071429,39.88085714,1.807179584
35037_053648,35037,53648,quayNM,35.73223242,-103.1576811,-9999,6.511956548,14.99684895,13.25493469,10.92214286,26.82628571,19.38,40.42,1.774377085
35037_053649,35037,53649,quayNM,35.73890113,-103.0464486,-9999,6.485482143,15.00410539,13.24416272,11.31157143,27.286,19.56871429,41.05928571,1.7299731
35039_055926,35039,55926,rioarribaNM,35.95688275,-106.2122018,-9999,3.6186375,11.73258197,10.19363428,9.506285714,18.49271429,14.151,34.44714286,1.488594013
35039_055927,35039,55927,rioarribaNM,35.96640865,-106.1009639,-9999,3.956442262,12.25645082,10.52328298,8.209285714,15.879,12.003,29.66885714,1.462124772
35039_055931,35039,55931,rioarribaNM,36.00347171,-105.6557372,-9999,1.9940625,9.456672131,8.265760595,14.41842857,24.95328571,18.309,46.16828571,1.269833249
35039_055932,35039,55932,rioarribaNM,36.01247716,-105.5443632,-9999,1.67525,8.918217799,7.846025187,15.85414286,28.43285714,20.88714286,50.948,1.317456456
35039_056383,35039,56383,rioarribaNM,36.00648001,-106.6693965,-9999,1.457595833,9.194382904,7.942305955,14.44114286,21.328,15.88771429,43.63128571,1.100170149
35039_056384,35039,56384,rioarribaNM,36.0164326,-106.5581442,-9999,2.153276786,10.03904918,8.747765972,12.66,20.72928571,15.60314286,40.67171429,1.232475739
35039_056385,35039,56385,rioarribaNM,36.02628121,-106.4468629,-9999,2.586046429,10.61406557,9.270939654,11.26242857,19.81557143,14.96342857,37.75042857,1.328614737
35039_056386,35039,56386,rioarribaNM,36.03602581,-106.3355527,-9999,3.135129167,11.23718501,9.817382743,10.09785714,19.06214286,14.47585714,35.53714286,1.433557332
35039_056387,35039,56387,rioarribaNM,36.04566635,-106.2242141,-9999,3.548665476,11.70675059,10.14521487,8.924428571,17.38371429,13.17271429,32.27585714,1.476028877
35039_056388,35039,56388,rioarribaNM,36.0552028,-106.1128473,-9999,3.799972619,12.0072096,10.3369116,8.082,15.96228571,12.04571429,29.675,1.490437303
35039_056389,35039,56389,rioarribaNM,36.06463511,-106.0014527,-9999,3.611632738,11.75539461,10.08020093,8.269,15.71485714,11.66857143,29.51728571,1.411122437
35039_056390,35039,56390,rioarribaNM,36.07396327,-105.8900304,-9999,2.899932738,10.84275293,9.359901653,10.39242857,18.11928571,13.28057143,34.51842857,1.277908367
35039_056391,35039,56391,rioarribaNM,36.08318722,-105.7785808,-9999,2.486390476,10.28134543,8.91845918,11.78128571,19.9,14.51142857,37.92442857,1.231735561
35039_056843,35039,56843,rioarribaNM,36.0851456,-106.7933042,-9999,1.152953571,8.976485948,7.753986893,14.14971429,20.21985714,14.93585714,41.95442857,1.055558921
35039_056844,35039,56844,rioarribaNM,36.09521327,-106.6819526,-9999,1.555645238,9.440051522,8.169266997,13.45385714,20.02657143,14.81242857,40.67828571,1.100980069
35039_056845,35039,56845,rioarribaNM,36.10517689,-106.5705716,-9999,2.036294643,10.07428103,8.75112472,11.91271429,18.84671429,13.93642857,37.16785714,1.169878521
35039_056846,35039,56846,rioarribaNM,36.11503642,-106.4591614,-9999,2.744119048,10.92237119,9.533467943,10.15757143,18.00585714,13.42785714,33.924,1.321955473
35039_056847,35039,56847,rioarribaNM,36.12479183,-106.3477223,-9999,3.239186905,11.4646089,10.00018178,9.104714286,17.32071429,12.98257143,31.966,1.4259175
35039_056848,35039,56848,rioarribaNM,36.13444307,-106.2362546,-9999,3.393143452,11.60454918,10.06735213,8.686,16.63757143,12.45,30.79971429,1.433341009
35039_056849,35039,56849,rioarribaNM,36.14399011,-106.1247587,-9999,3.624596429,11.82200351,10.1613725,8.032285714,15.45957143,11.49785714,28.886,1.431455199
35039_056850,35039,56850,rioarribaNM,36.1534329,-106.0132348,-9999,3.218177976,11.35484895,9.720412761,8.583285714,15.76628571,11.62742857,29.84542857,1.354659388
35039_056851,35039,56851,rioarribaNM,36.16277143,-105.9016832,-9999,2.891295238,10.95820609,9.396884281,9.594857143,16.96671429,12.43228571,32.27585714,1.2957239
35039_057304,35039,57304,rioarribaNM,36.17386078,-106.8060187,-9999,1.210658333,9.171754098,7.932680233,13.10085714,19.15814286,14.127,39.37171429,1.078326391
35039_057305,35039,57305,rioarribaNM,36.18393964,-106.6945382,-9999,1.47607619,9.472230679,8.200521049,12.71214286,18.97957143,13.96071429,38.48771429,1.098218801
35039_057306,35039,57306,rioarribaNM,36.19391435,-106.5830281,-9999,2.099729167,10.25965808,8.915884335,11.02,17.64871429,12.94314286,34.48914286,1.174513871
35039_057307,35039,57307,rioarribaNM,36.20378485,-106.4714888,-9999,2.938322024,11.26254801,9.844054073,8.984714286,16.24771429,11.95042857,30.06771429,1.330084429
35039_057308,35039,57308,rioarribaNM,36.21355111,-106.3599204,-9999,3.186801786,11.51990515,10.05975467,8.435714286,15.94214286,11.75642857,29.11342857,1.39364945
35039_057309,35039,57309,rioarribaNM,36.2232131,-106.2483234,-9999,3.116942262,11.34223419,9.821107788,8.842428571,16.064,11.80014286,30.06914286,1.334491171
35039_057310,35039,57310,rioarribaNM,36.23277077,-106.136698,-9999,2.846515476,10.97451054,9.435479357,9.308571429,15.90785714,11.54671429,30.64014286,1.24043892
35039_057311,35039,57311,rioarribaNM,36.2422241,-106.0250446,-9999,2.736706548,10.867863,9.301936416,9.173857143,15.904,11.58028571,30.55214286,1.262313718
35039_057761,35039,57761,rioarribaNM,36.22116692,-107.2648995,-9999,1.615048214,9.811663934,8.554416382,9.979857143,15.48142857,11.62642857,32.10885714,1.164989479
35039_057762,35039,57762,rioarribaNM,36.23167371,-107.1534113,-9999,1.33457381,9.530025761,8.288227175,10.81357143,16.46057143,12.29657143,34.08228571,1.13714248
35039_057763,35039,57763,rioarribaNM,36.24207638,-107.0418924,-9999,1.048192857,9.18668267,7.971759036,11.96657143,17.92657143,13.35071429,36.906,1.115667455
35039_057764,35039,57764,rioarribaNM,36.25237491,-106.9303429,-9999,0.999370833,9.076358314,7.850130979,12.58214286,18.49742857,13.67114286,38.15142857,1.086551235
35039_057765,35039,57765,rioarribaNM,36.26256924,-106.8187631,-9999,1.063425595,9.127283372,7.886436653,12.56357143,18.57085714,13.67657143,38.05357143,1.088589459
35039_057766,35039,57766,rioarribaNM,36.27265934,-106.7071533,-9999,1.391677976,9.529103044,8.244230708,11.74414286,17.92385714,13.10542857,36.02842857,1.115911883
35039_057767,35039,57767,rioarribaNM,36.28264516,-106.5955139,-9999,2.000122024,10.23047658,8.885807937,10.56357143,16.95528571,12.34585714,33.10985714,1.168719995
35039_057768,35039,57768,rioarribaNM,36.29252668,-106.4838451,-9999,2.480971429,10.78906792,9.404833695,9.553571429,16.10671429,11.70685714,30.63071429,1.225390654
35039_057769,35039,57769,rioarribaNM,36.30230385,-106.3721472,-9999,2.728464286,11.03269555,9.603787584,9.502714286,16.03457143,11.563,30.49771429,1.216810235
35039_057770,35039,57770,rioarribaNM,36.31197663,-106.2604206,-9999,2.616831548,10.78542037,9.327948491,9.981857143,16.31885714,11.74128571,31.68228571,1.176262648
35039_057771,35039,57771,rioarribaNM,36.32154499,-106.1486655,-9999,2.261235119,10.33549766,8.897378971,10.72785714,16.69157143,11.92014286,33.132,1.111139224
35039_057772,35039,57772,rioarribaNM,36.33100889,-106.0368822,-9999,2.101664881,10.21802927,8.724424977,10.15514286,16.56671429,11.91057143,32.32542857,1.172861042
35039_058219,35039,58219,rioarribaNM,36.27764212,-107.6128538,-9999,2.559505357,10.82717213,9.543369565,9.086714286,13.15214286,9.730285714,28.75142857,1.070825538
35039_058220,35039,58220,rioarribaNM,36.28847305,-107.5013312,-9999,2.229231548,10.48809836,9.220081672,9.582571429,13.95257143,10.346,30.23885714,1.079668446
35039_058221,35039,58221,rioarribaNM,36.29919989,-107.3897768,-9999,1.88568869,10.14215691,8.875845703,9.953571429,14.77957143,10.98971429,31.51971429,1.104097596
35039_058222,35039,58222,rioarribaNM,36.30982258,-107.2781908,-9999,1.647800595,9.892343091,8.633866704,10.38171429,15.47771429,11.51014286,32.66057143,1.108693857
35039_058223,35039,58223,rioarribaNM,36.3203411,-107.1665736,-9999,1.22185119,9.466898126,8.222109691,11.50471429,16.9,12.51128571,35.39942857,1.087492084
35039_058224,35039,58224,rioarribaNM,36.33075539,-107.0549255,-9999,0.806677381,9.016263466,7.794898311,12.37342857,18.30571429,13.55042857,37.76857143,1.09512319
35039_058225,35039,58225,rioarribaNM,36.34106542,-106.9432466,-9999,0.696544643,8.873735363,7.646075972,12.624,18.62714286,13.74128571,38.32657143,1.088504889
35039_058226,35039,58226,rioarribaNM,36.35127115,-106.8315374,-9999,0.913603571,9.050625293,7.80664537,12.24628571,18.27857143,13.403,37.28585714,1.094454295
35039_058227,35039,58227,rioarribaNM,36.36137254,-106.7197981,-9999,1.192127976,9.371250585,8.094878804,11.59771429,17.64871429,12.81871429,35.55328571,1.105279365
35039_058228,35039,58228,rioarribaNM,36.37136954,-106.6080291,-9999,1.520210714,9.735948478,8.428434615,11.10457143,17.18728571,12.44314286,34.25471429,1.120542376
35039_058229,35039,58229,rioarribaNM,36.38126212,-106.4962305,-9999,1.985264881,10.24855152,8.904740555,10.48728571,16.57042857,11.91557143,32.47842857,1.136192124
35039_058230,35039,58230,rioarribaNM,36.39105025,-106.3844028,-9999,2.026228571,10.23155504,8.866562118,11.99128571,17.55985714,12.42242857,35.49885714,1.035954681
35039_058231,35039,58231,rioarribaNM,36.40073387,-106.2725463,-9999,1.618444048,9.713145199,8.369010792,14.03485714,18.87,13.167,39.66171429,0.938164163
35039_058232,35039,58232,rioarribaNM,36.41031296,-106.1606611,-9999,1.571879762,9.637135831,8.254276989,12.81414286,18.23,12.81685714,37.40685714,1.00021182
35039_058233,35039,58233,rioarribaNM,36.41978747,-106.0487476,-9999,1.454672024,9.559429742,8.126309836,11.303,17.5,12.46414286,34.69942857,1.102728732
35039_058681,35039,58681,rioarribaNM,36.37709828,-107.5149123,-9999,2.304986905,10.61669204,9.333477435,9.973142857,13.96,10.20114286,30.65014286,1.022861399
35039_058682,35039,58682,rioarribaNM,36.38783711,-107.4032287,-9999,2.044473214,10.3475644,9.072379194,10.31342857,14.58242857,10.68357143,31.72471429,1.035889409
35039_058683,35039,58683,rioarribaNM,36.3984717,-107.2915135,-9999,1.638756548,9.942980094,8.674462973,11.18814286,15.73285714,11.49742857,33.92614286,1.027644062
35039_058684,35039,58684,rioarribaNM,36.40900199,-107.1797669,-9999,1.174902976,9.461037471,8.200167808,11.98142857,17.05414286,12.49014286,36.18914286,1.042458567
35039_058685,35039,58685,rioarribaNM,36.41942795,-107.0679892,-9999,0.836490476,9.107023419,7.856776774,12.46071429,17.89571429,13.12314286,37.55957143,1.053161364
35039_058686,35039,58686,rioarribaNM,36.42974954,-106.9561807,-9999,0.380154762,8.634286885,7.38838093,12.72557143,18.689,13.71685714,38.53728571,1.077897147
35039_058687,35039,58687,rioarribaNM,36.43996672,-106.8443418,-9999,0.528686905,8.726279859,7.486126151,12.20642857,18.17471429,13.22257143,37.19471429,1.083246533
35039_058688,35039,58688,rioarribaNM,36.45007944,-106.7324727,-9999,0.755683929,8.943103044,7.69092975,11.815,17.79342857,12.88042857,36.14857143,1.090175926
35039_058689,35039,58689,rioarribaNM,36.46008767,-106.6205737,-9999,1.1481,9.347181499,8.070189352,11.58814286,17.40271429,12.48671429,35.25842857,1.077542315
35039_058690,35039,58690,rioarribaNM,36.46999136,-106.5086452,-9999,1.397832738,9.6035726,8.302876489,12.337,17.91457143,12.73,36.58071429,1.031855394
35039_058691,35039,58691,rioarribaNM,36.47979049,-106.3966873,-9999,1.038864881,9.159420375,7.885262258,15.35128571,19.949,13.90057143,42.61728571,0.905498841
35039_058692,35039,58692,rioarribaNM,36.489485,-106.2847005,-9999,0.903155357,8.955043326,7.666792463,17.789,21.29942857,14.52742857,47.118,0.816652345
35039_058693,35039,58693,rioarribaNM,36.49907486,-106.172685,-9999,0.876754762,8.943190867,7.606204466,14.98885714,19.70514286,13.64742857,41.72228571,0.910504947
35039_058694,35039,58694,rioarribaNM,36.50856004,-106.0606411,-9999,0.815655357,8.927091335,7.539086489,12.575,18.47257143,13.031,37.30842857,1.036262425
35039_059142,35039,59142,rioarribaNM,36.46571704,-107.5285254,-9999,2.55548869,10.92358548,9.610629802,10.17528571,13.61528571,9.782,30.49657143,0.961348927
35039_059143,35039,59143,rioarribaNM,36.47646793,-107.4167123,-9999,2.114285119,10.46486417,9.170150024,10.76957143,14.61214286,10.56071429,32.28728571,0.980606736
35039_059144,35039,59144,rioarribaNM,36.48711446,-107.3048675,-9999,1.668616071,10.01089696,8.721228575,11.67871429,15.80342857,11.39642857,34.63385714,0.975829042
35039_059145,35039,59145,rioarribaNM,36.49765658,-107.1929912,-9999,1.326941667,9.64698829,8.368176709,12.15542857,16.64814286,12.04371429,36.07128571,0.990809515
35039_059146,35039,59146,rioarribaNM,36.50809426,-107.0810837,-9999,0.789682143,9.077386417,7.81302054,12.70042857,17.756,12.88571429,37.82371429,1.014588934
35039_059147,35039,59147,rioarribaNM,36.51842746,-106.9691453,-9999,0.356605357,8.617762295,7.365376128,12.86385714,18.48257143,13.43871429,38.624,1.044687774
35039_059148,35039,59148,rioarribaNM,36.52865613,-106.8571764,-9999,0.297588095,8.518446136,7.275580729,12.70071429,18.31085714,13.22228571,38.18928571,1.041066307
35039_059149,35039,59149,rioarribaNM,36.53878024,-106.7451772,-9999,0.420409524,8.610105386,7.370068043,11.89842857,17.72528571,12.74628571,36.30071429,1.071257909
35039_059150,35039,59150,rioarribaNM,36.54879974,-106.633148,-9999,0.706211905,8.892031616,7.633382617,12.38314286,17.84057143,12.68185714,36.93471429,1.024122655
35039_059151,35039,59151,rioarribaNM,36.55871459,-106.5210891,-9999,0.774495833,8.947529274,7.687486588,13.57714286,18.65957143,13.14185714,39.23685714,0.967939815
35039_059152,35039,59152,rioarribaNM,36.56852477,-106.4090008,-9999,0.43060119,8.512186183,7.282275755,17.73385714,21.163,14.44914286,47.20271429,0.814777222
35039_059153,35039,59153,rioarribaNM,36.57823021,-106.2968834,-9999,0.2632625,8.293469555,7.049596546,18.87614286,21.84857143,14.76514286,49.25585714,0.782211862
35039_059154,35039,59154,rioarribaNM,36.5878309,-106.1847373,-9999,0.250601786,8.322099532,7.021018404,16.58528571,20.77042857,14.23371429,44.89657143,0.858213391
35039_059155,35039,59155,rioarribaNM,36.59732678,-106.0725626,-9999,0.224178571,8.330873536,6.995306855,14.72,19.86642857,13.81057143,41.49971429,0.938218168
35039_059603,35039,59603,rioarribaNM,36.55432954,-107.5421705,-9999,2.693173214,11.10833607,9.777758838,10.61028571,13.58357143,9.595714286,30.95414286,0.904378501
35039_059604,35039,59604,rioarribaNM,36.56509253,-107.4302277,-9999,2.254969643,10.65061124,9.336841449,11.47285714,14.66171429,10.353,33.19957143,0.902390736
35039_059605,35039,59605,rioarribaNM,36.57575105,-107.318253,-9999,1.889683929,10.26430328,8.957419445,11.93357143,15.47142857,10.99314286,34.66771429,0.921194709
