Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
4003,cochiseAZ           ,35603,1,2022,0.0383,349.2146,1.3451,0.0207,209.057,1.8682,-140.1576,-40.1351,1.5846,0.022,219.8833,5.7863,-129.3313,-37.0349,2.3904,0.0272,260.6059,32.2367,-88.6087,-25.3737,2.75984252,5.776454772,0.045887402,0.285387402,1.091187402
4003,cochiseAZ           ,35604,1,2022,0.0391,355.7851,1.3593,0.021,211.3395,1.9532,-144.4456,-40.5991,1.607,0.0224,222.7278,6.045,-133.0573,-37.3982,2.4268,0.0276,263.8934,33.141,-91.8917,-25.8279,2.917322835,5.952467832,0.048276378,0.295976378,1.115776378
4003,cochiseAZ           ,35605,1,2022,0.0387,352.6326,1.3934,0.0214,214.927,1.8134,-137.7056,-39.0507,1.6493,0.023,227.3789,5.2686,-125.2537,-35.5196,2.4698,0.0282,269.0997,33.6322,-83.5329,-23.6884,3.023622047,6.054830036,0.050880315,0.306780315,1.127280315
4003,cochiseAZ           ,35606,1,2022,0.04,362.413,1.626,0.0227,224.7448,2.0978,-137.6682,-37.9866,1.8934,0.0243,237.9087,5.7226,-124.5043,-34.3543,2.7395,0.0298,281.4154,33.6723,-80.9976,-22.3495,3.429133858,6.323026695,0.055133858,0.322533858,1.168633858
4003,cochiseAZ           ,35607,1,2022,0.0378,344.9985,1.6952,0.0238,233.9454,2.462,-111.0531,-32.1894,1.9678,0.0254,246.7593,6.5014,-98.2392,-28.4752,2.8163,0.0309,290.3419,34.239,-54.6565,-15.8425,3.618110236,6.363357019,0.057404724,0.330004724,1.178504724
4003,cochiseAZ           ,35608,1,2022,0.041,370.5494,1.7251,0.0248,241.6289,2.1995,-128.9205,-34.7917,2.0072,0.0265,254.948,6.7258,-115.6014,-31.1973,2.8593,0.0319,298.2013,34.286,-72.3481,-19.5245,3.87007874,6.367101978,0.055808661,0.337908661,1.190008661
4003,cochiseAZ           ,35609,1,2022,0.041,370.8402,1.793,0.0257,248.5608,2.2016,-122.2793,-32.9736,2.0699,0.0273,261.6627,6.7898,-109.1775,-29.4406,2.9281,0.0328,305.2987,34.4377,-65.5414,-17.6738,4.094488189,6.327827924,0.056779528,0.333679528,1.191879528
4003,cochiseAZ           ,35610,1,2022,0.0417,375.9349,2.0571,0.0287,273.1596,2.1589,-102.7754,-27.3386,2.3566,0.0305,286.9941,6.6061,-88.9409,-23.6586,3.2106,0.0359,330.1871,32.984,-45.7479,-12.1691,4.673228346,6.415114269,0.061037008,0.360537008,1.214537008
4003,cochiseAZ           ,36059,1,2022,0.0367,336.053,1.5085,0.0235,231.6663,1.6629,-104.3867,-31.0626,1.8228,0.0253,246.0077,7.5104,-90.0453,-26.795,2.5541,0.03,282.8325,38.6272,-53.2205,-15.8369,2.614173228,5.519877089,0.028185039,0.342485039,1.073785039
4003,cochiseAZ           ,36060,1,2022,0.0346,319.443,1.1522,0.0189,194.7088,1.5284,-124.7342,-39.0474,1.4236,0.0205,207.4417,7.1686,-112.0013,-35.0614,2.1617,0.025,243.5115,38.5307,-75.9315,-23.77,2.181102362,5.112252737,0.030152756,0.301552756,1.039652756
4003,cochiseAZ           ,36061,1,2022,0.0344,318.1914,1.1873,0.0187,193.3452,1.2173,-124.8462,-39.2362,1.4413,0.0203,205.6178,7.3526,-112.5736,-35.3792,2.1716,0.0247,241.0221,32.3273,-77.1693,-24.2525,2.047244094,5.071922412,0.025882677,0.279882677,1.010182677
4003,cochiseAZ           ,36062,1,2022,0.0356,327.927,1.2874,0.0199,202.463,1.0874,-125.464,-38.2597,1.5082,0.0211,212.6049,5.8658,-115.3221,-35.167,2.3294,0.0263,253.5395,29.1807,-74.3875,-22.6842,2.251968504,5.337718456,0.02755748,0.24835748,1.06955748
4003,cochiseAZ           ,36063,1,2022,0.0376,343.1659,1.3573,0.0206,208.1606,1.5664,-135.0053,-39.3411,1.5928,0.0219,219.1024,5.9361,-124.0636,-36.1526,2.417,0.0271,260.1232,31.2438,-83.0427,-24.199,2.590551181,5.707413098,0.038402362,0.273902362,1.098102362
4003,cochiseAZ           ,36064,1,2022,0.0388,352.928,1.497,0.0216,215.9769,1.8512,-136.9511,-38.8043,1.7467,0.023,227.4806,5.2689,-125.4473,-35.5447,2.5817,0.0283,269.9565,30.6961,-82.9715,-23.5095,2.807086614,5.951699635,0.044244094,0.293944094,1.128944094
4003,cochiseAZ           ,36065,1,2022,0.0407,368.1508,1.5991,0.0228,226.1567,2.3186,-141.9942,-38.5696,1.856,0.0243,238.1018,5.4164,-130.0491,-35.3249,2.7001,0.0297,280.4656,31.8241,-87.6853,-23.8178,3.137795276,6.197138467,0.051855906,0.308755906,1.152855906
4003,cochiseAZ           ,36066,1,2022,0.0405,366.836,1.6703,0.0238,233.8988,2.778,-132.9372,-36.2389,1.9281,0.0253,245.4078,5.4852,-121.4283,-33.1015,2.7795,0.0307,289.0576,32.8863,-77.7784,-21.2025,3.31496063,6.336278087,0.056126772,0.313926772,1.165326772
4003,cochiseAZ           ,36067,1,2022,0.0423,380.9027,1.8865,0.0254,246.7852,2.9545,-134.1175,-35.2104,2.1637,0.0271,259.9715,5.4072,-120.9312,-31.7486,3.0279,0.0327,304.3144,33.0534,-76.5883,-20.1071,3.748031496,6.644036873,0.063665354,0.340865354,1.205065354
4003,cochiseAZ           ,36068,1,2022,0.0398,360.8408,1.9757,0.0263,253.7568,3.5998,-107.084,-29.6763,2.2641,0.028,266.8845,5.9666,-93.9563,-26.0382,3.1302,0.0336,311.4083,34.3229,-49.4325,-13.6992,3.996062992,6.73785289,0.066251181,0.354651181,1.220751181
4003,cochiseAZ           ,36069,1,2022,0.0441,395.4354,2.0801,0.028,266.912,2.9524,-128.5234,-32.5017,2.3819,0.0297,280.5949,6.3302,-114.8406,-29.0415,3.2362,0.0352,324.1309,34.3385,-71.3045,-18.0319,4.362204724,6.74601498,0.064351969,0.366151969,1.220451969
