Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
35047,sanmiguelNM         ,53639,1,2022,0.0879,743.7701,6.728,0.0758,647.0104,82.3147,-96.7597,-13.0094,8.2241,0.0959,807.2403,36.9347,63.4702,8.5336,10.2631,0.1065,890.9095,89.9202,147.1394,19.7829,3.728346457,2.743063367,2.999653543,4.495753543,6.534753543
35047,sanmiguelNM         ,53640,1,2022,0.0878,742.3928,6.2421,0.0691,594.0072,72.2588,-148.3856,-19.9875,7.8258,0.0917,773.5258,50.39,31.133,4.1936,9.8212,0.1006,844.2868,101.224,101.894,13.7251,3.295275591,2.762373453,2.946824409,4.530524409,6.525924409
35047,sanmiguelNM         ,53641,1,2022,0.0866,732.7997,6.2782,0.0706,605.7636,69.144,-127.036,-17.3357,7.9236,0.0917,773.4575,68.9015,40.6578,5.5483,9.9039,0.1013,849.796,101.1119,116.9963,15.9657,3.342519685,2.78983877,2.935680315,4.581080315,6.561380315
35047,sanmiguelNM         ,54087,1,2022,0.0997,836.9333,9.2838,0.1059,886.1966,60.3966,49.2633,5.8862,10.7844,0.1156,963.4579,62.0696,126.5245,15.1176,12.6844,0.1126,939.9859,97.2482,103.0526,12.3131,5.236220472,2.434945632,4.047579528,5.548179528,7.448179528
35047,sanmiguelNM         ,54088,1,2022,0.1037,868.8558,9.2815,0.1058,885.643,62.1515,16.7872,1.9321,10.9203,0.1156,964.0047,63.7621,95.1489,10.9511,12.9147,0.1098,917.4367,98.9416,48.5809,5.5914,5.047244094,2.617641545,4.234255906,5.873055906,7.867455906
35047,sanmiguelNM         ,54089,1,2022,0.1074,898.1581,9.0814,0.1019,854.3277,61.215,-43.8305,-4.88,10.6355,0.114,951.1341,49.1012,52.9759,5.8983,12.7618,0.113,942.9934,85.928,44.8352,4.9919,4.822834646,2.668541432,4.258565354,5.812665354,7.938965354
35047,sanmiguelNM         ,54090,1,2022,0.1041,872.1424,8.772,0.1007,844.7892,63.9406,-27.3532,-3.1363,10.6093,0.1144,954.2817,43.2654,82.1393,9.4181,12.5479,0.1153,960.9528,80.1598,88.8104,10.183,4.811023622,2.656355456,3.960976378,5.798276378,7.736876378
35047,sanmiguelNM         ,54091,1,2022,0.0965,811.6637,7.9551,0.0923,778.2318,86.7937,-33.4319,-4.1189,9.9816,0.1105,922.9322,48.3069,111.2684,13.7087,11.8287,0.1132,944.357,70.3163,132.6933,16.3483,4.318897638,2.706786652,3.636202362,5.662702362,7.509802362
35047,sanmiguelNM         ,54092,1,2022,0.0938,790.6297,7.6621,0.0887,749.8591,99.3537,-40.7706,-5.1567,9.479,0.108,903.0726,53.0564,112.443,14.2219,11.6601,0.1127,940.7925,59.7757,150.1628,18.9928,4.192913386,2.720284964,3.469186614,5.286086614,7.467186614
35047,sanmiguelNM         ,54093,1,2022,0.0934,786.7963,7.4715,0.0855,724.5622,101.6534,-62.2341,-7.9098,9.2382,0.1051,879.7716,54.3172,92.9753,11.8169,11.4606,0.1118,933.3661,58.1248,146.5698,18.6287,4.066929134,2.717847769,3.404570866,5.171270866,7.393670866
35047,sanmiguelNM         ,54094,1,2022,0.092,775.8259,7.2848,0.0833,706.9855,100.742,-68.8403,-8.8732,8.9646,0.1023,857.6632,50.4735,81.8374,10.5484,11.1962,0.1122,936.6299,55.0071,160.804,20.7268,3.988188976,2.726003,3.296611024,4.976411024,7.208011024
35047,sanmiguelNM         ,54095,1,2022,0.091,767.7045,7.1946,0.0822,697.7171,100.0109,-69.9875,-9.1165,8.7979,0.1017,853.1828,31.8052,85.4782,11.1343,10.9236,0.1107,925.0067,78.0415,157.3021,20.4899,3.956692913,2.728346457,3.237907087,4.841207087,6.966907087
35047,sanmiguelNM         ,54096,1,2022,0.0904,762.9815,7.1522,0.0817,694.1491,98.2947,-68.8323,-9.0215,8.6923,0.1007,845.2096,24.4022,82.2281,10.7772,10.7805,0.1107,924.993,78.343,162.0115,21.234,3.94488189,2.721784777,3.20731811,4.74741811,6.83561811
35047,sanmiguelNM         ,54097,1,2022,0.0885,748.5638,7.2484,0.0831,705.5023,97.8171,-43.0615,-5.7526,8.6736,0.1012,848.7775,21.6923,100.2137,13.3875,10.8094,0.1115,930.6422,74.4766,182.0784,24.3237,4.078740157,2.724690664,3.169659843,4.594859843,6.730659843
35047,sanmiguelNM         ,54098,1,2022,0.088,744.3294,7.2753,0.0835,708.6943,96.3814,-35.6351,-4.7875,8.6224,0.1013,850.2027,28.8933,105.8732,14.224,10.7552,0.1118,933.2567,77.2836,188.9273,25.3822,4.122047244,2.727315336,3.153252756,4.500352756,6.633152756
35047,sanmiguelNM         ,54099,1,2022,0.0885,747.9031,7.273,0.0831,705.3417,90.732,-42.5614,-5.6908,8.6293,0.1013,850.107,29.8865,102.2039,13.6654,10.7549,0.1121,936.0967,78.7324,188.1936,25.1628,4.149606299,2.727971504,3.123393701,4.479693701,6.605293701
35047,sanmiguelNM         ,54100,1,2022,0.087,736.4872,6.9469,0.0787,670.0893,85.494,-66.3979,-9.0155,8.3944,0.0982,825.2201,35.837,88.7329,12.0481,10.4531,0.1092,912.7478,85.252,176.2606,23.9326,3.881889764,2.742032246,3.065010236,4.512510236,6.571210236
35047,sanmiguelNM         ,54101,1,2022,0.0871,737.4225,6.2021,0.0692,595.0222,80.3943,-142.4003,-19.3105,7.7726,0.0873,738.3863,62.2647,0.9638,0.1307,9.772,0.1016,852.4309,77.9344,115.0084,15.596,3.196850394,2.756092988,3.005249606,4.575749606,6.575149606
35047,sanmiguelNM         ,54548,1,2022,0.0972,817.6741,9.3497,0.1057,884.5972,57.9839,66.9231,8.1846,10.8209,0.1177,980.0365,69.3925,162.3624,19.8566,13.1621,0.1058,885.3901,112.5008,67.7159,8.2815,5.271653543,2.489407574,4.078046457,5.549246457,7.890446457
35047,sanmiguelNM         ,54549,1,2022,0.0997,836.89,9.5906,0.1079,902.2319,62.9668,65.3419,7.8077,11.3068,0.1159,966.0928,103.1833,129.2028,15.4384,13.7244,0.1073,897.4849,114.8755,60.5948,7.2405,5.350393701,2.720659918,4.240206299,5.956406299,8.374006299
